,Unnamed: 0,Equipment Number,Equipment Class,Equipment Category,Service Group,Department,Make,Model,Year,Site,Mileage2024 (km),HourMeter2024 (hours),DowntimeHours2024 (hours),LaborHours2024 (hours),PrimaryMetric,Age,CO2(g/km),Total CO2 Emission (g),CO2(g/hour)
101,119.0,B0491,"VAN, MINI, 7 PASSENGER",light duty,Engineering Services,ENGINEERING EQUIPMENT CAR SHARE,FORD,WINDSTAR,2002,400 BLOCK W. 10TH (CITY HALL),7986.0,,120.096112,55.20304,mileage,23,272.7826313892652,2178442.0942746717,
102,121.0,B1007,"TRUCK, PICKUP, LIGHT, FOUR WHEEL DRIVE",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,F150,2000,MANITOBA YD. (250 W. 70TH),4827.0,,116.0513898,23.60582,mileage,25,272.7826313892652,1316721.761715983,
103,122.0,B1008,"TRUCK, PICKUP, LIGHT",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,F150,2003,MANITOBA YD. (250 W. 70TH),13402.0,,165.1136097,21.00974,mileage,22,272.7826313892652,3655832.825878932,
104,131.0,B1102,"TRUCK, PICKUP, LIGHT",light duty,Engineering Services,ENGINEERING STREETS OPER.,FORD,F150,2011,NATIONAL YD. (701 NATIONAL),6567.0,,29.43861127,9.36583,mileage,14,249.91611468055228,1641199.1251071868,
105,132.0,B1113,"TRUCK, PICKUP, LIGHT",light duty,Engineering Services,ENGINEERING KENT CONSTRUCTION S & S,FORD,F150,2000,KENT YARD (900 E. KENT),2627.0,,231.8380544,10.86694,mileage,25,272.7826313892652,716599.9726595996,
106,135.0,B1146,"TRUCK, PICKUP, COMPACT",light duty,Engineering Services,ENGINEERING STREETS OPER.,TOYOTA,TACOMA,2013,MANITOBA YD. (250 W. 70TH),4925.0,,36.96472263,8.15861,mileage,12,201.69759031652728,993360.6323088969,
107,146.0,B1290,"VAN, 1.5TON, CUBE BODY",light duty,Engineering Services,ENGINEERING STREETS OPER.,FORD,E450,2002,NATIONAL YD. (701 NATIONAL),6838.0,,81.96083311,26.83196,mileage,23,272.7826313892652,1865287.6334397953,
108,152.0,B1615,"VAN, PANEL, LIGHT",light duty,Engineering Services,ENGINEERING PARKING OPERATIONS COLLECTIONS,FORD,E150,2009,NATIONAL YD. (701 NATIONAL),7742.0,,47.08888951,10.49943,mileage,16,272.7826313892652,2111883.1322156913,
109,153.0,B1616,"VAN, PANEL, LIGHT",light duty,Engineering Services,ENGINEERING PARKING OPERATIONS COLLECTIONS,FORD,E150,2006,NATIONAL YD. (701 NATIONAL),6584.0,,74.71472287,19.7464,mileage,19,272.7826313892652,1796000.845066922,
110,154.0,B1619,"VAN, PANEL, LIGHT",light duty,Engineering Services,ENGINEERING PARKING OPERATIONS COLLECTIONS,FORD,E150,2003,NATIONAL YD. (701 NATIONAL),8178.0,,147.5241683,56.61116,mileage,22,272.7826313892652,2230816.3595014107,
111,155.0,B1634,"VAN, PANEL, HEAVY",light duty,Engineering Services,ENGINEERING PARKING OPERATIONS MAINTENANCE,FORD,E250,2006,NATIONAL YD. (701 NATIONAL),22576.0,,276.0419457,52.41359,mileage,19,272.7826313892652,6158340.686244051,
112,156.0,B1670,"VAN, MINI, CARGO",light duty,Engineering Services,ENGINEERING STREETS ADMIN,FORD,FREESTAR,2007,CROSSROADS (507 W. BROADWAY),12689.0,,23.32694429,8.72445,mileage,18,272.7826313892652,3461338.809698386,
113,164.0,B1737,"VAN, AERIAL, 34 FT BOOM",light duty,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FORD,E350,2003,NATIONAL YD. (701 NATIONAL),3731.0,,159.7283328,36.59221,mileage,22,272.7826313892652,1017751.9977133485,
114,165.0,B1738,"VAN, AERIAL, 34 FT BOOM",light duty,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FORD,E350,2003,NATIONAL YD. (701 NATIONAL),4038.0,,165.4699997,55.77334,mileage,22,272.7826313892652,1101496.2655498527,
115,166.0,B1741,"VAN, PANEL, LIGHT",light duty,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FORD,E150,2002,NATIONAL YD. (701 NATIONAL),2240.0,,32.02249992,16.11861,mileage,23,272.7826313892652,611033.094311954,
116,168.0,B1748,"VAN, MINI, 7 PASSENGER",light duty,Engineering Services,ENGINEERING STREETS OPER.,FORD,WINDSTAR,2000,NATIONAL YD. (701 NATIONAL),3654.0,,130.9408336,51.24586,mileage,25,272.7826313892652,996747.735096375,
117,170.0,B1752,"VAN, 1.5TON, CUBE BODY",light duty,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FORD,E450,2001,NATIONAL YD. (701 NATIONAL),6576.0,,57.29444456,19.73168,mileage,24,272.7826313892652,1793818.5840158078,
118,171.0,B1755,"VAN, PANEL, LIGHT",light duty,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FORD,E150,2002,NATIONAL YD. (701 NATIONAL),5331.0,,46.74750078,6.07305,mileage,23,272.7826313892652,1454204.2079361728,
119,172.0,B1756,"AUTO, PASSENGER, COMPACT WAGON",light duty,Engineering Services,ENGINEERING EQUIPMENT CAR SHARE,FORD,FOCUS,2005,400 BLOCK W. 10TH (CITY HALL),7986.0,,116.2719455,41.97445,mileage,20,272.7826313892652,2178442.0942746717,
120,173.0,B1795,"VAN, PANEL, COMPACT",light duty,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FORD,WINDSTAR,2002,NATIONAL YD. (701 NATIONAL),1014.0,,44.4758321,6.63749,mileage,23,272.7826313892652,276601.5882287149,
121,174.0,B1909,"TRUCK, PICKUP, LIGHT",light duty,Engineering Services,ENGINEERING SEWERS & DRAINAGE DESIGN,FORD,F150,2003,CITY VEH. PRKG. E. WING (10TH),4107.0,,12.98638868,10.31945,mileage,22,272.7826313892652,1120318.2671157122,
122,175.0,B1910,"VAN, PANEL, HEAVY",light duty,Corporate Services Group,REAL ESTATE & FACILITIES MANAGEMENT,FORD,E250,2004,VIP PARKING E. WING (YUKON),5511.0,,178.145,6.70306,mileage,21,272.7826313892652,1503305.0815862406,
123,176.0,B1911,"VAN, PANEL, LIGHT",light duty,Corporate Services Group,REAL ESTATE & FACILITIES MANAGEMENT,FORD,E150,2004,CITY VEH. PRKG. E. WING (10TH),4643.0,,54.80805528,19.0636,mileage,21,272.7826313892652,1266529.7575403582,
124,177.0,B1913,"VAN, PANEL, HEAVY",light duty,Corporate Services Group,REAL ESTATE & FACILITIES MANAGEMENT,FORD,E250,2003,VIP PARKING E. WING (YUKON),5299.0,,64.57277799,17.45527,mileage,22,272.7826313892652,1445475.1637317163,
125,178.0,B1914,"VAN, PANEL, HEAVY",light duty,Corporate Services Group,REAL ESTATE & FACILITIES MANAGEMENT,FORD,E250,2003,EVANS YARD (955 EVANS AVE.),2688.0,,25.6280551,5.60279,mileage,22,272.7826313892652,733239.7131743449,
126,179.0,B1919,"VAN, PANEL, HEAVY",light duty,Corporate Services Group,REAL ESTATE & FACILITIES MANAGEMENT,FORD,E250,2000,CAMBIE ST.STATION(2120 CAMBIE),2608.0,,92.58416569,19.57693,mileage,25,272.7826313892652,711417.1026632036,
127,180.0,B1927,"VAN, PANEL, LIGHT",light duty,City Manager's Office,CIVIC THEATRES,FORD,E150,2004,QUEEN ELIZABETH THEATRE,2713.0,,60.55388832,8.06724,mileage,21,272.7826313892652,740059.2789590765,
128,181.0,B1929,"VAN, MINI, 7 PASSENGER",light duty,Engineering Services,ENGINEERING EQUIPMENT CAR SHARE,FORD,WINDSTAR,2002,RICHARDS (814 RICHARDS),5048.0,,41.00777721,17.80027,mileage,23,272.7826313892652,1377006.7232530108,
129,186.0,B1973,"VAN, MINI, 7 PASSENGER",light duty,Engineering Services,ENGINEERING EQS LOANER POOL,FORD,WINDSTAR,2002,NATIONAL YD. (701 NATIONAL),8709.0,,49.9547224,15.41168,mileage,23,272.7826313892652,2375663.9367691106,
130,187.0,B1995,"VAN, PANEL, LIGHT",light duty,Engineering Services,ENGINEERING SEWERS & DRAINAGE DESIGN,FORD,E150,2000,CITY VEH. PRKG. E. WING (10TH),5883.0,,15.53805542,8.83806,mileage,25,272.7826313892652,1604780.220463047,
131,188.0,B5339,"VAN, MINI, CARGO",light duty,Community Services Group,VANCOUVER ANIMAL CONTROL,FORD,TRANSIT CONNECT,2010,POUND (1280 RAYMUR),11143.0,,103.9974991,28.67584,mileage,15,260.97654939291886,2908061.689885295,
132,189.0,B5374,"VAN, PANEL, COMPACT",light duty,Corporate Services Group,REAL ESTATE & FACILITIES MANAGEMENT,FORD,TRANSIT CONNECT,2012,EVANS YARD (955 EVANS AVE.),8108.0,,12.44527769,2.98139,mileage,13,238.8556799681857,1936641.8531820497,
133,191.0,B5406,"TRUCK, PICKUP, COMPACT",light duty,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,RANGER,2011,EVANS YARD (955 EVANS AVE.),40661.0,,59.92416668,27.93529,mileage,14,249.91611468055228,10161839.139025936,
134,192.0,B5456,"TRUCK, PICKUP, COMPACT",light duty,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,RANGER,2011,EVANS YARD (955 EVANS AVE.),13409.0,,48.96305424,6.67167,mileage,14,249.91611468055228,3351125.1817515255,
135,193.0,B5463,"VAN, PANEL, HEAVY",light duty,Corporate Services Group,REAL ESTATE & FACILITIES MANAGEMENT,FORD,E350,2010,EVANS YARD (955 EVANS AVE.),2359.0,,4.715833664,2.02611,mileage,15,260.97654939291886,615643.6800178955,
136,194.0,B5502,"TRUCK, PICKUP, LIGHT",light duty,Parks & Recreation,PARK BOARD STANLEY DISTRICT,GM,<UNDER STUDY>,2011,SUNSET NURSERY (290 E. 51ST),12497.0,,5.303611279,2.11833,mileage,14,248.79764375458262,3109224.154001019,
137,195.0,B7521,"TRUCK, PICKUP, COMPACT",light duty,Corporate Services Group,REAL ESTATE & FACILITIES MANAGEMENT,TOYOTA,TACOMA,2013,EVANS YARD (955 EVANS AVE.),10877.0,,6.874722004,3.09555,mileage,12,201.69759031652728,2193864.6898728674,
138,196.0,B7522,"TRUCK, PICKUP, COMPACT",light duty,Corporate Services Group,REAL ESTATE & FACILITIES MANAGEMENT,FORD,RANGER,2011,EVANS YARD (955 EVANS AVE.),9934.0,,14.84722245,6.71945,mileage,14,249.91611468055228,2482666.6832366064,
139,197.0,B7525,"AUTO, PASSENGER, SUB-COMPACT, ELEC",light duty,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,MITSUBISHI,I MIEV,2012,EVANS YARD (955 EVANS AVE.),9986.0,,25.16944402,0.57944,mileage,13,224.4398324779102,2241256.167124411,
140,198.0,B7528,"AUTO, PASSENGER, SUB-COMPACT, ELEC",light duty,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,MITSUBISHI,I MIEV,2013,EVANS YARD (955 EVANS AVE.),6793.0,,34.06833363,0.305,mileage,12,206.1714740204059,1400522.8230206172,
141,199.0,B7532,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,F250,2012,EVANS YARD (955 EVANS AVE.),7362.0,230.0,142.5499986,8.92861,mileage,13,238.8556799681857,1758455.5159257832,
142,200.0,B7551,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,F250,2003,EVANS YARD (955 EVANS AVE.),11274.0,,218.968056,22.19666,mileage,22,272.7826313892652,3075351.386282576,
143,201.0,B7552,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,F250,2003,EVANS YARD (955 EVANS AVE.),10063.0,,35.98888886,15.40527,mileage,22,272.7826313892652,2745011.6196701755,
144,202.0,B7553,"TRUCK, PICKUP, HEAVY",light duty,Corporate Services Group,REAL ESTATE & FACILITIES MANAGEMENT,FORD,F250,2003,EVANS YARD (955 EVANS AVE.),13702.0,,140.7347248,26.56862,mileage,22,272.7826313892652,3737667.6152957114,
145,203.0,B7554,"TRUCK, PICKUP, LIGHT",light duty,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,F150,2003,EVANS YARD (955 EVANS AVE.),8754.0,,81.40500093,7.32918,mileage,22,272.7826313892652,2387939.1551816273,
146,204.0,B7570,"TRUCK, PICKUP, HEAVY",light duty,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,F250,2012,EVANS YARD (955 EVANS AVE.),8944.0,580.0,312.1880512,16.00831,mileage,13,238.8556799681857,2136325.201635453,
147,205.0,B7619,"VAN, PANEL, LIGHT",light duty,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,E150,2004,VANCITY BUILDING (515 W. 10th),2545.0,,66.08972263,11.15444,mileage,21,272.7826313892652,694231.7968856799,
148,206.0,B7623,"VAN, PANEL, HEAVY",light duty,Corporate Services Group,REAL ESTATE & FACILITIES MANAGEMENT,FORD,E250,2003,EVANS YARD (955 EVANS AVE.),3743.0,,182.4588895,26.51613,mileage,22,272.7826313892652,1021025.3892900196,
149,207.0,B7624,"VAN, PANEL, HEAVY",light duty,Corporate Services Group,REAL ESTATE & FACILITIES MANAGEMENT,FORD,E250,2003,EVANS YARD (955 EVANS AVE.),2787.0,,29.66638899,14.62223,mileage,22,272.7826313892652,760245.1936818821,
150,208.0,B7626,"VAN, PANEL, HEAVY",light duty,Corporate Services Group,REAL ESTATE & FACILITIES MANAGEMENT,FORD,E250,2003,EVANS YARD (955 EVANS AVE.),5220.0,,83.14722109,16.77166,mileage,22,272.7826313892652,1423925.3358519643,
151,209.0,B7635,"VAN, PANEL, HEAVY",light duty,Corporate Services Group,REAL ESTATE & FACILITIES MANAGEMENT,FORD,E350,2002,EVANS YARD (955 EVANS AVE.),9974.0,,41.59694386,13.69053,mileage,23,272.7826313892652,2720733.965476531,
152,211.0,B7642,"VAN, 1TON, CUBE BODY",light duty,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,E350,2000,EVANS YARD (955 EVANS AVE.),4822.0,,52.52138948,11.62807,mileage,25,272.7826313892652,1315357.8485590369,
153,214.0,C0120,"AUTO, PASSENGER, COMPACT",light duty,Engineering Services,ENGINEERING SOLID WASTE MNGMNT,FORD,FOCUS,2002,CROSSROADS (507 W. BROADWAY),4967.0,,48.37833405,13.63918,mileage,23,272.7826313892652,1354911.3301104803,
154,215.0,C0127,"AUTO, PASSENGER, MICRO COMPACT",light duty,Engineering Services,ENGINEERING WATERWORKS DESIGN,SMART,FORTWO COUPE,2005,CROSSROADS (507 W. BROADWAY),1802.0,,25.15888834,4.75555,mileage,20,272.7826313892652,491554.30176345585,
155,216.0,C0145,"AUTO, PASSENGER, COMPACT",light duty,Engineering Services,ENGINEERING PROJECTS,FORD,FOCUS,2002,CROSSROADS (507 W. BROADWAY),4547.0,,62.82472277,14.75915,mileage,23,272.7826313892652,1240342.6249269887,
156,217.0,C0146,"TRUCK, PICKUP, COMPACT",light duty,Engineering Services,ENGINEERING KENT CONSTRUCTION S & S,FORD,RANGER,2006,KENT YARD (900 E. KENT),8308.0,,135.3199986,15.34055,mileage,19,272.7826313892652,2266278.1015820154,
157,218.0,C0151,"AUTO, PASSENGER, COMPACT, HYBRID ELEC",light duty,Engineering Services,ENGINEERING EQUIPMENT CAR SHARE,TOYOTA,PRIUS,2003,400 BLOCK W. 10TH (CITY HALL),15504.0,,110.7908335,28.1889,mileage,22,245.44223097667367,3805336.3490623487,
158,219.0,C0175,"AUTO, PASSENGER, COMPACT",light duty,Engineering Services,ENGINEERING SEWERS & DRAINAGE DESIGN,FORD,FOCUS,2003,CROSSROADS (507 W. BROADWAY),3519.0,,205.2291663,24.52527,mileage,22,272.7826313892652,959922.0798588243,
159,220.0,C0185,"AUTO, PASSENGER, COMPACT WAGON",light duty,Engineering Services,ENGINEERING STREETS STRUCTURES,FORD,FOCUS,2004,CROSSROADS (507 W. BROADWAY),685.0,,124.9338913,8.75221,mileage,21,272.7826313892652,186856.10250164664,
160,221.0,C0205,"AUTO, PASSENGER, SUB-COMPACT, ELEC",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,MITSUBISHI,I MIEV,2012,MANITOBA YD. (250 W. 70TH),0.0,,20.16250026,0.41917,mileage,13,224.4398324779102,0.0,
161,222.0,C0207,"AUTO, PASSENGER, SUB-COMPACT",light duty,Engineering Services,ENGINEERING EQS LOANER POOL,FORD,FIESTA,2012,NATIONAL YD. (701 NATIONAL),5810.0,,33.85361117,6.55833,mileage,13,238.8556799681857,1387751.500615159,
162,223.0,C0224,"AUTO, PASSENGER, COMPACT WAGON",light duty,Human Resource Services,HR EMERGENCY MANAGEMENT,FORD,FOCUS,2004,E-COMM (3301 E PENDER),3474.0,,26.1047219,11.63529,mileage,21,272.7826313892652,947646.8614463073,
163,224.0,C0248,"AUTO, PASSENGER, COMPACT",light duty,Engineering Services,ENGINEERING PROJECTS,FORD,FOCUS,2003,CAMBIE ST PARKADE,2274.0,,42.21277714,9.94724,mileage,22,272.7826313892652,620307.703779189,
164,225.0,C0251,"AUTO, PASSENGER, COMPACT",light duty,Engineering Services,ENGINEERING WATERWORKS DESIGN,FORD,FOCUS,2003,VANCITY BUILDING (515 W. 10th),1862.0,,20.8297224,4.06056,mileage,22,272.7826313892652,507921.2596468118,
165,226.0,C0253,"AUTO, PASSENGER, COMPACT",light duty,Engineering Services,ENGINEERING ELECTRICAL DESIGN,FORD,FOCUS,2003,NATIONAL YD. (701 NATIONAL),21612.0,,85.45944476,17.17334,mileage,22,272.7826313892652,5895378.229584799,
166,227.0,C0260,"AUTO, PASSENGER, COMPACT",light duty,Engineering Services,ENGINEERING EQS LOANER POOL,FORD,FOCUS,2005,MANITOBA YD. (250 W. 70TH),2982.0,,184.8175006,31.0425,mileage,20,272.7826313892652,813437.8068027887,
167,228.0,C0266,"AUTO, PASSENGER, COMPACT WAGON",light duty,Engineering Services,ENGINEERING PARKING OPERATIONS ENFORCEMENT,FORD,FOCUS,2004,PARKING ENFORCE.(1125 HOWE ST),12529.0,,362.3858306,12.68418,mileage,21,272.7826313892652,3417693.5886761034,
168,229.0,C0268,"AUTO, PASSENGER, COMPACT WAGON",light duty,Engineering Services,ENGINEERING PARKING OPERATIONS ENFORCEMENT,FORD,FOCUS,2004,PARKING ENFORCE.(1125 HOWE ST),9887.0,,400.5863875,40.66636,mileage,21,272.7826313892652,2697001.876545665,
169,230.0,C0270,"AUTO, PASSENGER, SUB-COMPACT, HYBRID ELEC",light duty,Engineering Services,ENGINEERING PARKING OPERATIONS ENFORCEMENT,TOYOTA,PRIUS C,2013,PARKING ENFORCE.(1125 HOWE ST),12093.0,,19.77916694,5.13805,mileage,12,201.69759031652728,2439128.9596977644,
170,231.0,C0271,"AUTO, PASSENGER, SUB-COMPACT, HYBRID ELEC",light duty,Engineering Services,ENGINEERING PARKING OPERATIONS ENFORCEMENT,TOYOTA,PRIUS C,2013,PARKING ENFORCE.(1125 HOWE ST),16329.0,,292.8922234,15.67835,mileage,12,201.69759031652728,3293519.952278574,
171,232.0,C0272,"AUTO, PASSENGER, SUB-COMPACT, HYBRID ELEC",light duty,Engineering Services,ENGINEERING PARKING OPERATIONS ENFORCEMENT,TOYOTA,PRIUS C,2013,PARKING ENFORCE.(1125 HOWE ST),15920.0,,620.6127785,28.44747,mileage,12,201.69759031652728,3211025.6378391143,
172,233.0,C0277,"AUTO, PASSENGER, COMPACT",light duty,Engineering Services,ENGINEERING SEWERS & DRAINAGE DESIGN,FORD,FOCUS,2005,CROSSROADS (507 W. BROADWAY),25030.0,,71.11444545,12.15862,mileage,20,272.7826313892652,6827749.263673307,
173,234.0,C0279,"AUTO, PASSENGER, COMPACT WAGON",light duty,Engineering Services,ENGINEERING PARKING OPERATIONS ENFORCEMENT,FORD,FOCUS,2002,PARKING ENFORCE.(1125 HOWE ST),2823.0,,24.36749983,10.26557,mileage,23,272.7826313892652,770065.3684118956,
174,235.0,C0283,"AUTO, PASSENGER, COMPACT WAGON",light duty,Engineering Services,ENGINEERING PARKING OPERATIONS ENFORCEMENT,FORD,FOCUS,2004,PARKING ENFORCE.(1125 HOWE ST),13239.0,,165.2199988,18.49444,mileage,21,272.7826313892652,3611369.256962482,
175,236.0,C0441,"AUTO, PASSENGER, EXECUTIVE",light duty,City Manager's Office,CITY MANAGERS OFFICE,VOLKSWAGEN,GOLF WAGON TDI,2013,CITY VEH. PRKG. E. WING (10TH),25945.0,,201.3219442,26.20585,mileage,12,205.05300309443624,5320100.165285148,
176,237.0,C0455,"AUTO, PASSENGER, COMPACT",light duty,Engineering Services,ENGINEERING STREETS OPER.,FORD,FOCUS,2002,NATIONAL YD. (701 NATIONAL),8126.0,,49.82305408,11.78501,mileage,23,272.7826313892652,2216631.662669169,
177,238.0,C0472,"VAN, PANEL, LIGHT",light duty,Vancouver Public Library,LIBRARY,FORD,E150,2009,VPL CENTRAL (350 W GEORGIA),10441.0,,2.160277843,0.99944,mileage,16,272.7826313892652,2848123.454335318,
178,240.0,C0478,"VAN, 1TON, CUBE BODY",light duty,Vancouver Public Library,LIBRARY,FORD,E450,2002,VPL CENTRAL (350 W GEORGIA),13577.0,,190.5230554,48.15587,mileage,23,272.7826313892652,3703569.7863720534,
179,241.0,C0479,"VAN, PANEL, LIGHT",light duty,Vancouver Public Library,LIBRARY,FORD,E150,2013,VPL CENTRAL (350 W GEORGIA),14808.0,,28.40277778,6.31111,mileage,12,227.79524525581917,3373191.9917481705,
180,242.0,C0482,"AUTO, PASSENGER, COMPACT",light duty,Engineering Services,ENGINEERING SMALL EQUIP. POOL,FORD,FOCUS,2002,MANITOBA YD. (250 W. 70TH),2633.0,,15.6102773,8.10528,mileage,23,272.7826313892652,718236.6684479353,
181,243.0,C1001,"TRUCK, PICKUP, HEAVY",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,F250,2012,MANITOBA YD. (250 W. 70TH),3807.0,,220.4274979,42.38361,mileage,13,238.8556799681857,909323.573638883,
182,244.0,C1002,"TRUCK, PICKUP, HEAVY",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,F250,2012,MANITOBA YD. (250 W. 70TH),5472.0,,472.0525012,61.82249,mileage,13,238.8556799681857,1307018.2807859122,
183,245.0,C1006,"TRUCK, PICKUP, LIGHT",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,F150,2003,MANITOBA YD. (250 W. 70TH),5830.0,,83.81638864,18.96113,mileage,22,272.7826313892652,1590322.740999416,
184,246.0,C1027,"VAN, PANEL, COMPACT",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,TRANSIT CONNECT,2013,MANITOBA YD. (250 W. 70TH),11121.0,,164.8766667,14.75974,mileage,12,227.79524525581917,2533310.922489965,
185,253.0,C1049,"VAN, 1.5TON, CUBE BODY",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,E450,2003,MANITOBA YD. (250 W. 70TH),4020.0,,26.36499989,8.36111,mileage,22,272.7826313892652,1096586.1781848462,
186,254.0,C1073,"VAN, 1.5TON, CUBE BODY",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,E450,2003,MANITOBA YD. (250 W. 70TH),5021.0,,58.18083402,33.11002,mileage,22,272.7826313892652,1369641.5922055005,
187,255.0,C1074,"VAN, 1.5TON, CUBE BODY",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,E450,2002,MANITOBA YD. (250 W. 70TH),5675.0,,336.0594411,57.54553,mileage,23,272.7826313892652,1548041.43313408,
188,256.0,C1078,"VAN, 1.5TON, CUBE BODY",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,E450,2002,MANITOBA YD. (250 W. 70TH),5574.0,,64.85333294,28.43306,mileage,23,272.7826313892652,1520490.3873637642,
189,258.0,C1087,"VAN, 1.5TON, CUBE BODY",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,E450,2003,MANITOBA YD. (250 W. 70TH),7770.0,,336.3311106,26.91419,mileage,22,272.7826313892652,2119521.0458945907,
190,259.0,C1088,"VAN, 1.5TON, CUBE BODY",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,E450,2003,MANITOBA YD. (250 W. 70TH),9183.0,,62.44722211,29.64028,mileage,22,272.7826313892652,2504962.9040476223,
191,260.0,C1089,"VAN, 1.5TON, CUBE BODY",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,E450,2003,MANITOBA YD. (250 W. 70TH),8623.0,,69.29555541,38.48305,mileage,22,272.7826313892652,2352204.6304696337,
192,261.0,C1090,"VAN, 1.5TON, CUBE BODY",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,E450,2003,MANITOBA YD. (250 W. 70TH),6119.0,,42.71944529,24.42585,mileage,22,272.7826313892652,1669156.9214709138,
193,262.0,C1091,"VAN, 1.5TON, CUBE BODY",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,E450,2003,MANITOBA YD. (250 W. 70TH),6481.0,,153.3852779,46.8372,mileage,22,272.7826313892652,1767904.2340338277,
194,263.0,C1092,"VAN, 1.5TON, CUBE BODY",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,E450,2004,MANITOBA YD. (250 W. 70TH),7472.0,,132.7611103,30.35913,mileage,21,272.7826313892652,2038231.8217405896,
195,266.0,C1095,"VAN, 1.5TON, CUBE BODY",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,E450,2003,MANITOBA YD. (250 W. 70TH),9192.0,,92.10972452,21.31277,mileage,22,272.7826313892652,2507417.947730126,
196,267.0,C1097,"VAN, 1.5TON, CUBE BODY",light duty,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,E450,2003,MANITOBA YD. (250 W. 70TH),7322.0,,150.021944,33.77254,mileage,22,272.7826313892652,1997314.4270321997,
